,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550
Amber,55187.06,58113.87,85678.05,79331.77,65910.98,66618.09,71861.15,72039.54,76117.77,86178.38,85048.48,85614.86,87728.71,87939.38,86016.06,87181.06,83989.13,81180.34,80469.47,77595.26,77572.46,76817.34,72907.04,73292,71610.42,65776.46,65779.64,60880.86,55371.56,51402.4,48969.96,44406.1,40911.66,38025.96,33385.76,30385.4,27849.42,26438.18,25968.37,24465.73,19698.47,20455.07,17099.17,17104.51,15421.62,12240.24,13323.16,12143.78,8606.3
Amber,53816.25,59563.45,87831.42,79175.76,67703.1,67109.87,69294.4,75246.78,76535.87,84616.72,83239.19,87451.16,88290.32,88893.57,84562.89,88025.21,83989.9,83588.19,78935.63,76563.91,80252.57,76922.25,74596.67,69714.34,69967.64,68748.76,62053.91,60743,56725.82,54273.97,48406.95,44516.5,40987.29,38099.04,35131.73,29151.92,30499.71,25911.59,22853.91,23589.49,21579.95,17966.9,18687.68,15461.58,15105.28,14730.07,12157.8,9736.05,10961.79
Amber,55856.04,63252.7,87072.14,83396.34,68371.65,70348.55,74933.59,75558.8,79762.53,84877.58,86385.49,88941.72,87888.69,88560.27,93522.93,86123.08,84674.79,82967.15,81366.29,79376.37,78057.94,77661.17,75167.32,73436.21,73393.9,68964.37,65202.51,61352.78,58923.68,55230.4,49109.22,48552.84,41080.7,40057.75,35232.23,29897.91,26918.19,24245.72,22784.39,21879.19,20701.05,19625.35,17566.08,16126.53,15467.97,11999.88,12054.88,11097.16,8681.35
Amber,57822.07,64208.55,89646.9,81669.08,67688.74,71909.63,69800.07,77113.64,81700.31,86140.05,86213.94,92931.67,94156.41,91534.86,91341.86,91390,84436.05,85901.59,80457.71,82688.35,78095.93,79455.57,77661.13,74786.28,74045.14,71314.45,66458.47,60541.47,59486.12,56883.78,51415.74,46341.09,41353.73,37027.07,33973.5,30626.01,28890.85,27416.47,25174.63,23989.3,22650.68,19172.61,18721.24,15533.65,15510.59,14767.87,12893,9301.52,8538.2
Amber,56278.91,64516.92,87246.52,82064.59,69630.41,71328.45,70188.79,73734.95,80539.74,87079.66,89880.6,91861.08,90925.5,91839.03,90090.99,90706.11,88075.04,83709.32,83382.58,80591.64,82192.72,79485.11,75594.16,74945.94,71991.97,70563.62,66799.46,63061.23,58538.4,53148.44,51692.6,48272.23,43252.87,38112.48,33029.18,30215.03,30147.77,26121.12,24332.17,21860.36,18613.38,17775.13,17756.13,15448.84,12838.88,12177.78,11068.52,10950.45,7880.2
Amber,52920,59030,84570,78800,64640,64580,69910,72540,77670,81750,83530,84800,85550,87590,87950,86790,82400,82280,79480,77220,77770,76000,74240,74410,69520,67510,64240,59810,56900,52280,47200,44390,41110,37120,34030,30820,29140,26490,24900,23350,21840,19740,18970,16690,14990,13660,12660,11580,10650
Amber,52270,59770,84400,79880,64270,64990,69530,72070,77580,80900,85010,85060,85760,87150,86470,86890,84380,81910,80890,77480,77000,75630,73950,71750,69580,67870,63680,60970,57160,52660,49590,44640,41630,37320,35350,30200,28820,26290,24570,22760,22300,19280,18990,17070,15150,13470,13040,11270,10320
Amber,54290.89,58145.11,84132.08,77925.3,65680.07,63141.15,69804.68,71573.69,77752.69,82844.78,83539.44,84445.21,86987.28,87048.56,87039.1,87224.25,82628.81,81440.23,78054.29,77570.64,77730.96,75145.33,74469.98,73392.16,69423.58,66632.19,64771.38,60567.09,58388.97,50770.09,46782.67,45516,42540.29,35602.42,35470.98,30415.33,28866.94,25592.61,24181.92,23579.47,20414.22,19368.63,17715.07,16595.91,16236.37,12544.6,13142.83,11675.78,11856.91
Amber,52931.39,60685.96,82856.17,79009.35,64346.26,65348.03,70767.64,72586.84,77149.37,81672.4,86522.96,83987.51,84824.32,87196.2,87935.48,87453.4,84177.13,81316.63,81954.81,76288.39,75699.07,76079.49,75448.17,73133.52,70995.83,68869.46,62732.52,60860.62,56566.35,51898.8,50560.3,44348.23,42180.87,36766.41,35415.06,31137.86,28749.21,26467.8,24970.88,21741.76,22386.37,18322.21,19659.05,16071.39,14422.88,13312.97,13670.22,10898.92,10992.87
AmCD1,52520,59800,85520,79590,63780,67320,69640,75290,79770,83670,86620,85980,87510,87450,89110,85430,84580,81360,80640,79390,76580,76260,73840,74240,69630,68110,64660,61270,56880,52960,48920,46530,41780,37500,33330,30720,28120,25870,23300,21130,20470,18530,17090,15360,14150,13140,11320,10200,9800
AmCD1,53360,60320,83990,80360,65330,66750,70170,72640,78280,81060,85950,85800,85810,87440,88600,87740,83060,81540,80870,78790,76710,74270,75440,71510,71280,68390,64600,60440,56640,52800,49250,44820,39710,38670,34220,30470,27900,26670,23770,21550,19580,18480,17210,15010,13790,12750,11730,10650,9150
AmCD1,52420,59290,86800,80900,64140,67780,68930,72350,78010,81590,84960,84630,87090,85660,84170,83480,81060,82620,79370,75780,75880,75500,73290,72210,71320,67600,63530,60190,57930,53390,48070,45350,40130,36080,33030,30910,27100,25160,24370,21250,19620,18150,17260,15790,13980,12350,11200,10270,9110
AmCD1,52618.1,59298.07,86670.9,79995.73,62691.78,67356.35,67985.22,73937.97,80495.13,85233.68,86605.42,87565.84,87282.39,86933.99,89342.13,86630.08,83798.2,80608.73,79788.55,80624.13,78145.75,74654.04,73611.3,72790.48,70999.25,69654.15,65781.05,62839.14,58082.56,52065.93,48391.41,47984.83,41606.34,38338.12,32345.84,31461.99,26447.98,24250.25,21573.72,20419.44,21539.02,18858.62,18178.37,16719.96,13946.85,12789.1,10931.77,11274.84,10399.18
AmCD1,53764.95,61055.49,83273.99,80546.26,66139.64,65108.36,69782.63,74113.72,77812.58,81317.46,85067.91,86340.59,85445.02,87950.56,89584.08,86023.88,82842.24,82756.7,80385.29,78233.96,76643.28,73039.15,74822,70576.87,72499.18,67340.27,63682.3,59077.02,55008.26,51739.99,49449.52,44987.34,41442.65,40077.63,33441.72,29780.05,27827.07,25080.1,23536.3,21249.13,19873.66,18242.34,16390.03,14890.38,15525.3,14004.33,13102.32,10604.28,8670.85
AmCD1,53701.9,59315.67,87532.6,81085.94,63827.18,68588.12,67782.21,71080.72,77523.21,80819.77,86297.45,83001.14,86122.15,83991.91,84666.52,84619.55,82301.63,82498.89,77744.63,76727.45,75196.16,75692.01,73787.61,73057.49,71852.22,66156.26,62100.16,61012.04,56951.26,52154.06,48120.69,44612.85,41156.61,36330.45,32063.22,30626.14,27121.99,25970.39,22825.07,22022.11,20288.66,16650.7,17218.41,17336.6,13067.78,13510.94,10896,10813.06,9695.61
AmCD1,52530,59420,85110,79110,64060,67770,68220,71730,77090,82340,82470,85520,86550,86110,84550,84590,81220,80430,78930,78560,75860,75550,73460,73570,68510,66340,63750,60630,54780,51640,49030,43880,40540,36750,33530,30720,29040,25010,23100,20950,19640,18550,16910,15420,13910,13050,11790,10540,9190
AmCD1,51890,59090,85510,79070,64050,65640,70770,72540,78330,82330,83900,85390,83730,88160,86170,84510,82820,80270,79140,76860,75700,76110,73830,71680,70420,67600,64300,60260,57520,52110,49420,44480,40250,37100,33040,30260,27350,26230,23260,21820,20210,19060,17000,15380,13210,13080,11860,10210,9440
AmCD1,51344.18,60410.79,85330.83,79650.34,63799.98,69117.38,68109.46,73198.83,75751.7,83300.91,82789.02,85185.61,87059.1,86805.05,84408.79,85740.45,81581.27,79646,79493.83,78342.07,74445.69,77009.85,73367.88,73449.62,68266.43,65555.67,62277.14,59413.15,55879.02,50438.65,49798.41,44933.03,40472.53,36105.18,32925.8,31984.41,27703.86,24115.36,24561.68,22362.66,19662.28,17389.91,17384.77,14387.4,12383.15,12474.95,11444.11,9278.77,10418.94
AmCD1,52526.42,60250.54,86201.85,78639.09,62694.76,64301.57,70886.19,71557.05,79656.63,83390.43,82981.65,86761.24,84233.41,89643.93,85773.76,85452.95,84020.72,79013.47,80613.22,75676.87,76492.92,74763.94,73446.66,73130.11,70475.8,67326.66,63024.65,59097.75,57992.17,51054.39,50090.84,43377.58,40315.88,36551.6,31873.38,28777.43,28844.24,27521.99,24042.07,21672.93,21123.13,18063.55,17328.76,14423.78,11678.88,13363.51,11308.58,9879.15,8077.64
AmCD2,52890,59710,84950,81050,64440,67440,70420,74090,78610,82590,85870,86320,84210,88030,86390,84420,82910,79990,78780,75750,74290,73230,70990,68850,68650,63390,62240,59450,55770,51650,47720,43560,39600,37070,32930,30390,27080,25100,23130,21870,19070,17400,16410,15430,13740,12510,10570,10310,9700
AmCD2,53680,60120,86770,80930,65400,67350,67670,73190,76550,81820,84390,84190,86320,83790,86510,83180,80170,81260,77430,74750,74650,72460,71770,71390,66780,64700,62940,59700,55340,50890,46450,43560,39900,36760,33350,30180,28070,24140,22590,21050,19640,17760,15910,14900,14210,12760,11500,10920,9090
AmCD2,53380,59800,85740,80310,67660,66180,70100,72870,77300,80460,84090,86900,85220,85150,84190,83430,80050,77250,78110,77090,73200,72490,71320,71340,67600,64920,63480,58330,55070,50280,47350,43560,40360,35660,32810,30550,28190,24780,23340,22540,19030,17230,15730,14960,13400,12560,10860,9970,9700
AmCD2,51617.01,59451.86,85676.5,81734.29,64749.63,67058.39,68998.44,73682.94,80139.42,83790.81,87011.62,85790.68,82928.94,87096.92,85235.4,84644.32,84332.17,79037.47,78074.31,76871.91,74761.86,74606.74,69740.04,69623.67,69638.88,64716.26,62660.84,57734.9,54054.02,52332.16,49251.06,45247.35,37934.92,36065.41,31833.87,29342.77,27915.6,24290.49,24832.65,22725.26,17330.9,16454.51,16618.3,15191.26,13207.51,11401.78,9106.39,8704.8,9998.21
AmCD2,52850.76,58746.4,86340.64,81851.61,64252.19,69023.05,68723.21,72793.66,75643.52,80529.28,82701.86,84643.64,85012.16,83020.15,86211.25,83777.84,81148.92,82271.76,78313.56,75098.06,73456.95,73892.64,70034.94,72992.38,68046.02,63605.58,62703.35,59307.67,55513.02,50503.73,47825.34,44199.29,41369.19,35505.46,33072.44,31715.65,27396.21,24863.19,22852.73,19911.94,19188.04,19258.9,14632.4,13172.6,12770.06,11225.32,11287.9,9855.01,9815.73
AmCD2,52790.08,60336.53,84780.38,81486,68907.99,65462.22,69332.51,74292.33,77798.61,80767.26,83761.74,86602.17,86788.56,84385.12,85515.29,83248.1,78485.97,77995.39,79127.34,76430.66,73568.07,73896.04,72595.99,71819.24,68300.89,64435.04,63529.65,57389.21,54166.02,49025.36,47625.61,43623.9,40285.29,34261.46,31448.73,30379.79,28390.31,24083.46,22158.91,22082.4,19889.74,17286.94,15221.8,14114.24,13735.26,12547.5,12355.28,11450.98,8666.4
AmCD2,51390,59620,84270,80000,64630,66900,68450,73370,76500,81080,82430,84530,84440,85530,84880,83240,80300,80030,76240,75180,75740,73260,71290,69700,68400,64100,63150,57880,55490,52890,46740,43950,39730,36800,33530,30130,27950,24720,23360,21380,19450,17850,16240,15000,13400,12570,11480,9910,8840
AmCD2,53700,58920,86110,79870,63130,67450,68980,73180,77170,83000,83200,86670,85880,85470,83180,83160,80890,79500,78260,77750,75810,73140,73210,71890,67910,65440,62230,59280,56150,53310,47750,44750,39630,37190,32840,31260,28430,25970,23020,22260,19850,18200,15980,14940,13430,12690,11230,9730,9370
AmCD2,50127.72,60155.81,84339.47,80066.41,63240.84,68224.81,66920.52,72606.68,75545.46,80582.39,81973.29,84475.38,85328.92,85194.99,85002.64,84064.58,81440.91,79741.66,74763.73,73932.64,74222.76,74403.07,70342.97,68856.69,68916.85,64665.64,64343.73,58025.3,54276.93,51737.19,47997.23,45294.17,39593.91,37095.22,32479.6,31482,26833.63,23434.92,23850.2,22300.31,18150.63,16337.4,14711.91,15772.78,12494.22,12374.18,10517.93,11330.37,9000.5
AmCD2,54505.29,58631.27,84735.93,80631.6,63969.06,68324.69,68656.77,72863.83,78419.84,83133.43,84036.8,85558.44,86885.47,84950.47,82045.88,84389.78,80842.22,80606.87,77620.53,76947.15,76951.18,71972.87,72315.43,72622.61,68643.96,66868.45,62179.99,59469.51,55137.85,53154.21,47312.8,45446.88,38115.17,37440.2,32559.57,30409.88,27161.46,26450.59,23124.98,21544.62,19466.22,16706.95,16102.07,14231.38,14012.06,11212.61,11935.71,10862.76,7972.69
AmCD3,51580,59540,84140,80830,64440,66320,69470,74100,78650,83880,85360,86130,86050,86120,84900,84480,80280,78650,75930,75400,72300,72890,72090,68020,68550,64550,61580,58610,54720,52400,47470,43610,40420,37060,33440,31020,28770,24130,23190,21750,19340,18720,16510,14670,13930,12510,11440,9860,9300
AmCD3,51830,57370,82900,79590,64910,65360,68020,73790,74610,80160,82890,84400,84670,84540,83080,84070,78230,77500,75110,74790,72920,71850,70600,68660,66490,62980,61740,57680,54330,50560,48070,43970,40190,36840,33080,29150,28010,25890,22990,21280,19830,18330,16890,15240,13620,12830,10870,10350,8640
AmCD3,51330,58380,83860,80590,63420,67130,66480,72150,77260,81230,83890,84300,84880,85680,84520,82760,77700,76300,76990,74090,72720,71320,69230,70810,67030,63150,62530,58540,53200,52020,47180,44740,39650,36750,33070,30470,27980,25110,22810,21420,20050,17790,16910,15910,12610,12280,11890,10290,9350
AmCD3,50058.86,59230.82,83772.6,79430.33,65385.4,67719.64,69491.8,75028.83,80149.02,83750.01,83781.16,87317.74,85877.64,85654.06,85862.25,83105.51,81905.16,78133.3,76392.78,74566.8,72552.62,73837.14,72916.03,67655.4,67694.94,65406.86,61165.37,57239.61,56247.05,53859.17,46018.56,43461.1,41340.63,37108.91,33782.9,31125.59,29491.17,24881.76,24205.11,22973.89,19857.12,17942.19,18105.14,15498.5,13570.49,11723.42,11652.42,8357.69,9649.32
AmCD3,51057.17,57101.28,82511.22,80660.35,65124.18,64862.87,66846.88,75444.04,75167.48,79929.26,83829.89,83786.53,85058.89,84096.31,83493.28,83538.55,77557.19,78403.46,76468.43,75663.56,71826.94,71070.38,69363.61,68095.78,65174.89,63240.49,60257.41,57408.35,53796.89,49234.66,49005.96,42806.28,41355.84,36150.2,32628.53,29333.12,27448.22,27307.94,22300.27,21843.25,20542.16,19921.23,18239.62,14123.73,14440.85,11964.71,11061.15,11887.23,10229.28
AmCD3,50596.99,58711.38,83270.41,81354.26,62825.83,68731.58,65105.59,73011.28,75948,81594.01,84191.39,83043.26,84037.29,84046.44,84669.23,83112.55,78746.64,76756.6,77579.46,73692.89,74019.18,71100.1,68996.32,71816.67,67608.76,64779.13,63850.9,57843.11,52592.89,53424.48,46277.9,45873.64,40971.96,37342.91,34356.47,29127.11,26577.15,26062.96,22296.87,21550.35,20119.86,18414.1,17508.5,16645.5,12577.58,13588.32,13426.23,9848.25,7794.47
AmCD3,50220,58420,83200,77420,62890,66250,68390,71260,77370,81150,83210,84450,83890,84950,83450,85020,78750,80040,76190,74010,73580,71860,71420,69960,68430,66050,62930,57940,54300,51720,48500,44020,40600,35810,33720,31150,28730,25400,23720,20730,18840,18530,16230,15340,13670,12170,10660,10580,9770
AmCD3,51620,57630,83410,77210,62750,64820,68170,69960,75250,79850,83570,82650,83520,83110,83570,84750,79600,78670,76460,75640,73540,73390,70120,70300,67810,63950,61460,58580,55070,53260,48270,44240,41960,37220,32870,31190,27950,25020,23630,21450,20070,18970,16470,14680,13920,12610,11800,10560,9880
AmCD3,51407.83,59368.33,84579.39,78473.37,64351.14,67094.74,67731.9,70335.55,75885.02,80725.36,81823.24,84131.42,83275.26,84933.14,84326.15,85245.6,78723.38,78536.1,77074.4,72857.31,74135.63,71568.18,70998.84,68986.18,67321.67,66014.55,63808.96,57465.56,52872.88,51312.69,47181.92,43799.65,41998.75,37091.28,33266.07,30743.32,29843.73,25706,23772.4,21359.85,17792.03,18869.78,17546.37,14213.15,12835.03,12460.39,11805.79,11119.31,9584.82
AmCD3,50926.53,57512.5,82328.45,76942.06,62637.39,65582.72,69154.17,71359.73,75705.44,79934.14,84726.33,81463.08,82269.47,83004.28,84325.12,84857.75,78764,77284.46,75264.4,75093.23,73899.75,73147.21,70444.59,70089.48,68730.88,65360.35,60923.03,57890.57,54484.19,53637.08,48164.79,44511.83,40674.32,36001.85,32004.11,30980.97,28636.97,24937.47,23705.98,21743.58,19098.7,18274.05,15718.74,15859.65,13955.69,12722.2,13017.11,9502.15,10502.49
AmCD4,49470,57090,81910,78780,65020,66850,68220,72620,76990,82730,84260,87660,87320,84710,87960,85310,82930,81140,79230,76170,77790,74790,73060,71950,68740,66740,62330,61570,57360,52080,49460,46570,41840,37320,34720,30900,29510,26940,24590,22800,21080,19640,18620,15830,14910,13910,11970,10690,9860
AmCD4,50370,57560,83000,77400,62070,65880,69670,72950,77620,82740,85130,85350,85860,87600,86500,86730,82130,79530,78920,76170,73540,75080,72620,69910,68350,66580,63260,60740,56840,53460,48920,45730,43030,38560,34620,31510,29690,27540,24970,22140,20860,18940,17890,16130,14350,12900,11860,10600,10340
AmCD4,48670,56580,83000,78030,62800,65600,68540,71260,77220,83710,83540,86180,86490,85470,86400,84600,83310,78560,75870,76820,74620,76130,73270,70800,68400,65320,64170,60670,56250,53400,47940,45390,40850,37770,34250,32550,29850,27430,25570,23050,21600,19070,17920,16310,14530,13500,12790,11420,10700
AmCD4,50980.4,57417.11,81064.47,78777.66,64194.39,67792.78,68206.36,71955.72,77434.58,81340.35,83091.65,87263.28,88422.92,85478.3,89272.96,84179.62,83332.31,82406.83,79693.76,75205.75,76944.08,76330.23,72487.57,73014.76,70230.69,65818.83,63113.12,61485.95,58492.86,53581.55,48581.14,45237.21,42867.63,38278.71,36305.13,32495.49,28991.66,26453.82,23172.76,22327.94,21932.91,18324.85,17539.41,16508.93,16194.22,15078.29,11618.48,10162,9719.86
AmCD4,49895.78,56232.1,83845.34,77457.51,63270.41,64653.2,69326.95,73138,79106.1,81209.48,83474.4,86917.71,86611,86664.71,85311.66,87540.14,81660.47,80268.82,78888.73,74513.32,74732.61,75689.33,71999.01,71320.21,66896.24,68040.87,62276.65,59702.02,55578.62,53881.71,47410.41,45882.27,44244.87,36948.56,35207.54,31252.86,29046.01,26648.94,24766.7,21002.93,21841.9,19091.81,19508.62,14571.8,15597.34,11333.39,12119.12,11177.15,9368.64
AmCD4,50167.66,58108,84392.22,77332.83,64108.63,66973.54,70062.71,72682.02,77254.44,82408.67,82680.77,85462.21,86771.87,85895.71,85640.14,83043.67,82753.6,80092.01,76288.77,76318.43,73848.16,76191.06,73975.1,70834.83,69362.55,66740.68,63148.83,62200.63,56005.31,53586.53,47591.54,45132.96,41226.45,38777.33,32846.02,33270.97,29331.35,26882.33,25109.13,23185.16,20869.6,19198.66,19461.1,14745.67,13119.99,13610.99,14134.71,10924.04,12150.73
AmCD4,49320,56230,81120,77460,62710,64640,68380,71720,75310,82260,83890,85300,85630,85740,84840,84330,81420,79420,78690,77250,76000,75200,73440,71160,70340,67080,64820,62080,56680,53770,49340,45760,42380,39270,36800,31670,28930,27040,25170,22670,21330,19060,17680,16020,15280,13780,11630,10980,10560
AmCD4,50250,54880,80310,76350,61580,62210,68990,69970,76500,82090,83450,85480,85540,85660,85010,84660,82840,79340,78140,76880,75500,75290,72870,69790,70790,66300,63250,61400,57520,52130,49550,45650,41780,37670,35530,32260,28890,28240,25130,22980,20480,19710,17630,16360,14750,13660,12250,10740,9450
AmCD4,49219.89,54916.97,82398.68,77743.19,62822.03,64350.1,68475.01,70430.56,73933.19,81856.69,84660.86,84598.27,84198.14,84756.02,83351.32,83844.67,81684.55,78793.3,77436.2,75855.48,76418.78,75370.44,72853.85,70289.23,71642.62,67472.55,66220.19,60703.33,55710.8,52927.09,47836.52,45450.83,41974.85,39928.72,36447.42,32623.6,29637.49,26341.44,24351.45,23690.01,21460.69,19690.57,17101.47,15605.2,15039.2,13464.89,11644.05,11645.07,9366
AmCD4,50015.41,54260.87,79279.37,76326.77,61760.77,62444.9,69743.89,68634.66,76225.62,81991.17,83177.54,84828.8,85935.2,86470.44,84772.45,83793.36,82246.97,79868.01,78877.58,77266.21,76239.49,76496.39,71609.48,71196.74,69792.45,66814.77,64448.07,61939.89,57699.98,53462.22,48068.4,45560.23,41088.56,36861.36,35622.69,32643.55,28109.33,29200.38,25166.08,23605.76,19401.02,20116.54,17363.77,16388.95,14709.26,12337.06,13327.37,10141.27,9230.02
AmCD5,46970,53560,79030,74120,60490,62660,67250,68360,75060,78130,79300,82700,83170,82470,84590,82270,79770,77090,75950,72850,72600,73460,71730,69010,68550,66180,64420,61390,58530,53800,50430,46440,43460,38920,35930,33180,30900,28920,26390,25020,22630,20620,18760,17670,15780,14880,13510,11540,11490
AmCD5,46790,53880,77960,74740,59550,60860,65740,67910,73310,78530,81590,81490,81840,82200,83650,80710,78820,77010,75710,72850,73320,72500,69990,69130,69310,66970,64110,59530,56550,55100,48770,45960,43350,39110,36140,34120,31180,28120,25310,24700,21780,20650,19060,17380,16050,14630,13010,12040,11850
AmCD5,45900,52590,78640,74390,59300,61380,66160,70310,74160,79320,81940,82660,82400,81910,82350,83150,77770,73420,73960,76110,71300,72920,71580,70540,67490,65390,63660,59930,57820,53700,49640,46440,43170,39860,35520,34190,31100,28760,26980,25020,23080,20280,19510,17580,15560,14340,12640,12110,11350
AmCD5,47332.97,52073.53,78932.11,74646.66,60413.18,61119.59,65788.44,67048.68,74144.59,77173.67,80814.11,81177.4,84454.9,83911.43,85393.5,81056.55,79502.22,77155.02,74482.51,74054.7,73543.02,74581.45,71477.71,68761.56,69325.72,65097.8,64751.5,59825,59211.4,52493.72,50492.52,47052.84,42055.28,38107.14,36532.04,31763.21,32413.04,30119.44,25441.64,25273.89,22459.09,21162.5,20245.97,18275.09,15779.87,15752.67,13150.68,12601.21,11559.65
AmCD5,47585.37,54306.83,77901.26,75470.39,58116.91,62244.1,66850.66,68397.13,71764.29,78455.55,81023.41,81454.42,82477.36,81807.23,83719.82,81552.91,77976.67,75925.81,76497.98,72322.3,73807.86,72671.58,70712.88,70416.92,68962.24,67686.35,64665.35,58604.02,58039.62,54262,50175.99,45393.19,44778.96,38976.84,36719.18,34292.45,31338.65,27072.34,25018.41,26097.17,21436.69,19423.64,17979.79,17571.79,16804.1,13295.44,14419.01,11174.67,12313.13
AmCD5,47363.98,52691.69,77825.51,72911.2,57880.88,61244.55,66461.28,69657.09,74426.28,80568.63,81493.56,83193.08,81424.89,81121.63,81616.09,82919.02,78871.65,72105.33,72540.41,77643.52,70083.89,73185.83,72886.39,69597.26,66825.39,65925.87,62491.69,61058.39,57999.07,52848.51,50167.09,47546.86,42457.6,39154.41,35240.59,32815.96,32075.44,28326.08,27653.67,25621.34,24281.79,20699.41,18782.9,18730.06,15166.01,14010.57,12318.57,13063.84,10590.36
AmCD5,45760,52480,78860,73250,58470,61420,65320,68690,72950,76940,80270,81630,82480,82120,80160,83210,79390,77610,76120,75200,73520,72360,72910,71370,67020,66010,63590,61700,57470,55720,51290,46680,43820,39730,35960,34300,31740,30170,27540,24650,23200,20760,18300,17350,16220,14300,13780,11910,10280
AmCD5,43990,52190,78060,73010,59970,60440,64070,67780,73880,75740,80380,82320,81520,82550,82590,81120,79090,77660,75370,73930,74110,73100,69550,71120,69300,66660,63650,60630,58710,53620,52190,46560,43590,40790,36430,34350,30120,28890,27290,24620,22590,21940,20100,17920,16210,14690,13380,12080,10990
AmCD5,45613.07,53903.99,77810.94,73411.47,59515.12,60088.24,64451.87,69964.18,72031,77602.75,80211.04,82033.46,83974.17,80932.85,81243.04,82044.17,78296.65,76998.36,75477.04,74295.8,73854.91,72783.48,72869.98,72818.8,67787.23,65539.63,64003.34,63156.87,56992.37,56969.76,51582.06,45900.34,44371.94,38972.4,36351.19,34607.86,30929.13,29656.92,27591.69,24966.55,23898.89,20123.94,18082.61,16114.86,15663.74,13371.51,12753.69,13125.5,9056.02
AmCD5,42827.27,50852.54,78966.57,74313.17,60176.04,61014.26,62823.35,67917.23,73821.48,74763.07,79879.97,82362.67,80631.68,81786.24,81377.45,81081.56,78880.8,77911.54,76849.25,73946.19,74818.43,72937.27,68869.09,70266.74,70239.78,66963.76,63667.59,59129.58,58919.86,52433.46,52309.77,45466.68,44264.06,41554.63,35348.38,34379.14,30970.66,29954.59,27173.86,24168.99,22311.72,22885.04,19616.89,17105.52,16948.44,13630.9,13557.32,10864.84,9948.95
AmCD6,34040,41720,68010,65800,50960,55780,59840,62180,66760,72250,74710,75370,77880,78080,77420,77140,78080,74850,73550,73880,74390,73730,72480,72920,71790,71390,67360,66580,63510,60200,57600,54780,51000,48020,43410,41410,37820,36240,32900,32040,29120,27100,23960,21750,20960,18200,17010,15320,14530
AmCD6,33450,41240,68410,64170,51320,54400,58320,63350,67500,72480,73470,74920,76060,77860,77590,76890,76080,72810,72240,72980,73160,72730,71630,71390,72430,69730,67080,65770,63220,59620,57650,55560,49960,47280,42580,40790,37970,35330,33610,30570,28590,26500,23890,22360,20320,19030,17010,15890,13860
AmCD6,33860,42280,68170,64210,51750,54890,58710,62070,67450,70220,72240,75000,75920,76130,76210,75480,75500,74470,73780,72960,74860,71380,73360,70500,71920,70150,67680,65570,63420,59930,58320,53140,51020,47470,43410,41120,39010,35850,33180,30700,28460,26770,25050,22790,19650,18830,17110,15740,14210
AmCD6,34616.57,41878.46,69408.32,64709.45,52320.44,56838.64,59619,63455.53,65223.58,71821.48,75548.09,74673.59,79217.65,78855.26,77666.46,77014.57,76846.99,74894.07,73188.52,74871.4,74049.28,75184.57,73527.52,73878.67,70384.26,72223.37,66517.57,66372.4,64269.66,61334.42,56406.73,53279.27,50551.12,49253.8,43009.51,40412.71,38133.81,35192.09,31838.75,31764.82,27895.85,26285.27,24904.76,21009.37,20782.36,17646.93,17252.79,15181.72,13534.38
AmCD6,33583.2,40216.04,67387.84,63608.92,49772.73,54837.21,58359.66,64338.73,68155.77,73782.1,73603.45,75362.89,74508.01,79121.98,78053.9,76352.95,75393.85,72703.71,73802.16,72554.55,72734.35,72247.31,70825.23,72666.63,71671.69,68710.02,65779.66,67160.88,62294.75,60085.2,58538.05,56651.46,50020.42,47408.41,42311.1,41247.22,37684.14,36027.57,33387.16,29916.52,28057.63,25503.78,23141.35,21491.61,20645.77,20234.69,17257.69,15610.23,14737.12
AmCD6,32802.91,41987,67723.67,63503.43,52052.62,54628.82,59418.62,62152.68,68685.43,70131.16,73116,75117.17,76798.99,76892.25,76564.57,74734.23,76758.55,74347.3,74645.22,72349.5,74908.68,71957.43,73158.83,69869.81,72346.05,69652.4,68407.89,66490.29,62773.84,60894.29,57673.7,54371.45,50093.81,47564.02,42759.1,40897.04,39030.66,34928.11,33929.21,29940.94,28160.28,27291.44,26081.6,22049.07,20266.48,19554.37,17310.39,15538.41,13733.48
AmCD6,34490,40990,66420,64580,51740,53890,58530,61720,66390,69850,71590,73900,75920,77820,76820,76640,75320,74700,73040,73620,72710,72170,71770,72090,70490,69770,69250,64290,63840,59160,56170,53960,50330,46680,43070,40760,38230,35570,32830,30850,29190,26160,25110,22120,20890,19360,18110,16140,14670
AmCD6,33470,40590,65780,61990,50650,53080,57300,59890,66890,71150,71370,74580,75550,75650,77040,76220,75740,74400,72890,72280,72050,70970,72390,72960,70890,69800,68420,65380,63370,60340,57930,54630,50500,49050,43890,41930,39080,35680,34220,30620,28920,25650,24420,23000,19990,18350,16960,15730,14110
AmCD6,36118.25,48789.4,53666.5,66889.76,70660.25,85648.34,112229.32,121374.39,149264.12,176295.19,212765.32,221489.44,253260.87,264071.38,288609.76,300062.03,303183.54,318405.43,333196.28,340378.08,343694.15,367509.17,381404.4,398427.61,402980.94,425379.38,433289.25,433698.7,430754.27,419031.88,408067.11,382112.25,388118.71,358200.47,336452.79,303394.38,297356.98,274977.18,248154.04,226613.38,210002.81,189149.28,173234.13,157291.16,147069.68,124834.44,114859.03,101380.6,91598.69
